股票代码,企业名称,交易日期,开盘价,最高价,最低价,收盘价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,复权类型
600048,保利发展,2026-05-22,5.9,5.91,5.8,5.82,93367022.0,545539215.6,,-0.8518,,0.78,none
600048,保利发展,2026-05-22,5.9,5.91,5.8,5.82,93367022.0,545539215.6,,-0.8518,,0.78,qfq
600048,保利发展,2026-05-25,152.94260103,157.43314372,152.94260103,155.05579759,80232962.0,471239873.44,,0.8591,,0.6703,hfq
600048,保利发展,2026-05-25,5.79,5.96,5.79,5.87,80232962.0,471239873.44,,0.8591,,0.6703,none
600048,保利发展,2026-05-25,5.79,5.96,5.79,5.87,80232962.0,471239873.44,,0.8591,,0.6703,qfq
600048,保利发展,2026-05-26,154.52749845,155.31994716,152.15015232,154.52749845,107676304.0,626035958.53,,-0.3407,,0.8995,hfq
600048,保利发展,2026-05-26,5.85,5.88,5.76,5.85,107676304.0,626035958.53,,-0.3407,,0.8995,none
600048,保利发展,2026-05-26,5.85,5.88,5.76,5.85,107676304.0,626035958.53,,-0.3407,,0.8995,qfq
600048,保利发展,2026-05-27,153.99919931,154.26334888,148.18790877,149.77280619,119410073.0,679404292.74,,-3.0769,,0.9975,hfq
600048,保利发展,2026-05-27,5.83,5.84,5.61,5.67,119410073.0,679404292.74,,-3.0769,,0.9975,none
600048,保利发展,2026-05-27,5.83,5.84,5.61,5.67,119410073.0,679404292.74,,-3.0769,,0.9975,qfq
600048,保利发展,2026-05-28,149.24450705,152.94260103,147.39546006,148.18790877,111099827.0,627761160.09,,-1.0582,,0.9281,hfq
600048,保利发展,2026-05-28,5.65,5.79,5.58,5.61,111099827.0,627761160.09,,-1.0582,,0.9281,none
600048,保利发展,2026-05-28,5.65,5.79,5.58,5.61,111099827.0,627761160.09,,-1.0582,,0.9281,qfq
600048,保利发展,2026-05-29,148.98035748,159.01804114,148.71620791,152.41430189,266939583.0,1562518163.38,,2.852,,2.23,hfq
600048,保利发展,2026-05-29,5.64,6.02,5.63,5.77,266939583.0,1562518163.38,,2.852,,2.23,none
600048,保利发展,2026-05-29,5.64,6.02,5.63,5.77,266939583.0,1562518163.38,,2.852,,2.23,qfq
600048,保利发展,2026-06-01,151.09355404,154.26334888,149.50865662,151.62185318,160288800.0,919054479.6,,-0.5199,,1.339,hfq
600048,保利发展,2026-06-01,5.72,5.84,5.66,5.74,160288800.0,919054479.6,,-0.5199,,1.339,none
600048,保利发展,2026-06-01,5.72,5.84,5.66,5.74,160288800.0,919054479.6,,-0.5199,,1.339,qfq
600048,保利发展,2026-06-02,151.62185318,152.67845146,146.86716092,147.9237592,173085389.0,975281325.92,,-2.439,,1.4459,hfq
600048,保利发展,2026-06-02,5.74,5.78,5.56,5.6,173085389.0,975281325.92,,-2.439,,1.4459,none
600048,保利发展,2026-06-02,5.74,5.78,5.56,5.6,173085389.0,975281325.92,,-2.439,,1.4459,qfq
600048,保利发展,2026-06-03,147.39546006,147.39546006,143.43321651,145.2822635,161641216.0,887590517.29,,-1.7857,,1.3503,hfq
600048,保利发展,2026-06-03,5.58,5.58,5.43,5.5,161641216.0,887590517.29,,-1.7857,,1.3503,none
600048,保利发展,2026-06-03,5.58,5.58,5.43,5.5,161641216.0,887590517.29,,-1.7857,,1.3503,qfq
600048,保利发展,2026-06-04,144.75396436,145.81056264,140.26342167,142.11246866,172212217.0,929467679.01,,-2.1818,,1.4386,hfq
600048,保利发展,2026-06-04,5.48,5.52,5.31,5.38,172212217.0,929467679.01,,-2.1818,,1.4386,none
600048,保利发展,2026-06-04,5.48,5.52,5.31,5.38,172212217.0,929467679.01,,-2.1818,,1.4386,qfq
600048,保利发展,2026-06-05,142.6407678,145.54641307,141.32001995,141.58416952,110133413.0,597604046.73,,-0.3717,,0.92,hfq
600048,保利发展,2026-06-05,5.4,5.51,5.35,5.36,110133413.0,597604046.73,,-0.3717,,0.92,none
600048,保利发展,2026-06-05,5.4,5.51,5.35,5.36,110133413.0,597604046.73,,-0.3717,,0.92,qfq
600276,恒瑞医药,2025-01-02,2384.87070796,2396.3064437,2323.5335799,2336.52873415,34813241.0,1575496085.95,,-2.0697,,0.5457,hfq
600276,恒瑞医药,2025-01-02,45.88,46.1,44.7,44.95,34813241.0,1575496085.95,,-2.0697,,0.5457,none
600276,恒瑞医药,2025-01-02,45.52910976,45.7474272,44.3581344,44.6062224,34813241.0,1575496085.95,,-2.0697,,0.5457,qfq
600276,恒瑞医药,2025-01-03,2339.127765,2347.96446989,2295.46404672,2305.86017012,27387320.0,1223704154.69,,-1.3126,,0.4293,hfq
600276,恒瑞医药,2025-01-03,45.0,45.17,44.16,44.36,27387320.0,1223704154.69,,-1.3126,,0.4293,none
600276,恒瑞医药,2025-01-03,44.65584,44.82453984,43.82226432,44.02073472,27387320.0,1223704154.69,,-1.3126,,0.4293,qfq
600276,恒瑞医药,2025-01-06,2326.13261075,2344.84563287,2306.89978246,2339.64757117,30148116.0,1351231040.45,,1.4653,,0.4726,hfq
600276,恒瑞医药,2025-01-06,44.75,45.11,44.38,45.01,30148116.0,1351231040.45,,1.4653,,0.4726,none
600276,恒瑞医药,2025-01-06,44.407752,44.76499872,44.04058176,44.66576352,30148116.0,1351231040.45,,1.4653,,0.4726,qfq
600276,恒瑞医药,2025-01-07,2341.72679585,2343.80602053,2287.66695417,2289.22637268,25742175.0,1139218011.97,,-2.1551,,0.4035,hfq
600276,恒瑞医药,2025-01-07,45.05,45.09,44.01,44.04,25742175.0,1139218011.97,,-2.1551,,0.4035,none
600276,恒瑞医药,2025-01-07,44.7054576,44.74515168,43.67341152,43.70318208,25742175.0,1139218011.97,,-2.1551,,0.4035,qfq
600276,恒瑞医药,2025-01-08,2289.74617885,2296.50365906,2232.56750015,2263.75587035,35032742.0,1524946448.18,,-1.1126,,0.5492,hfq
600276,恒瑞医药,2025-01-08,44.05,44.18,42.95,43.55,35032742.0,1524946448.18,,-1.1126,,0.5492,none
600276,恒瑞医药,2025-01-08,43.7131056,43.84211136,42.6215184,43.2169296,35032742.0,1524946448.18,,-1.1126,,0.5492,qfq
600276,恒瑞医药,2025-01-09,2265.31528886,2280.38966779,2238.28536802,2239.32498036,25776764.0,1116825881.19,,-1.0792,,0.4041,hfq
600276,恒瑞医药,2025-01-09,43.58,43.87,43.06,43.08,25776764.0,1116825881.19,,-1.0792,,0.4041,none
600276,恒瑞医药,2025-01-09,43.24670016,43.53448224,42.73067712,42.75052416,25776764.0,1116825881.19,,-1.0792,,0.4041,qfq
600276,恒瑞医药,2025-01-10,2238.28536802,2256.47858397,2210.73564101,2218.01292739,26575159.0,1138717521.36,,-0.9517,,0.4166,hfq
600276,恒瑞医药,2025-01-10,43.06,43.41,42.53,42.67,26575159.0,1138717521.36,,-0.9517,,0.4166,none
600276,恒瑞医药,2025-01-10,42.73067712,43.07800032,42.20473056,42.34365984,26575159.0,1138717521.36,,-0.9517,,0.4166,qfq
600276,恒瑞医药,2025-01-13,2209.69602867,2244.00323589,2203.9781608,2225.29021377,19112933.0,819457430.24,,0.3281,,0.2996,hfq
600276,恒瑞医药,2025-01-13,42.51,43.17,42.4,42.81,19112933.0,819457430.24,,0.3281,,0.2996,none
600276,恒瑞医药,2025-01-13,42.18488352,42.83983584,42.0757248,42.48258912,19112933.0,819457430.24,,0.3281,,0.2996,qfq
600276,恒瑞医药,2025-01-14,2225.29021377,2308.45920097,2225.29021377,2302.22152693,33775503.0,1481294681.65,,3.4571,,0.5295,hfq
600276,恒瑞医药,2025-01-14,42.81,44.41,42.81,44.29,33775503.0,1481294681.65,,3.4571,,0.5295,none
600276,恒瑞医药,2025-01-14,42.48258912,44.07035232,42.48258912,43.95127008,33775503.0,1481294681.65,,3.4571,,0.5295,qfq
600276,恒瑞医药,2025-01-15,2300.66210842,2301.70172076,2269.47373822,2280.90947396,18496457.0,810779951.28,,-0.9257,,0.29,hfq
600276,恒瑞医药,2025-01-15,44.26,44.28,43.66,43.88,18496457.0,810779951.28,,-0.9257,,0.29,none
600276,恒瑞医药,2025-01-15,43.92149952,43.94134656,43.32608832,43.54440576,18496457.0,810779951.28,,-0.9257,,0.29,qfq
600276,恒瑞医药,2025-01-16,2291.30559736,2294.94424055,2227.88924462,2229.9684693,31015771.0,1344908223.77,,-2.2334,,0.4862,hfq
600276,恒瑞医药,2025-01-16,44.08,44.15,42.86,42.9,31015771.0,1344908223.77,,-2.2334,,0.4862,none
600276,恒瑞医药,2025-01-16,43.74287616,43.8123408,42.53220672,42.5719008,31015771.0,1344908223.77,,-2.2334,,0.4862,qfq
600276,恒瑞医药,2025-01-17,2209.1762225,2239.32498036,2206.05738548,2226.84963228,20061220.0,857835007.46,,-0.1399,,0.3145,hfq
600276,恒瑞医药,2025-01-17,42.5,43.08,42.44,42.84,20061220.0,857835007.46,,-0.1399,,0.3145,none
600276,恒瑞医药,2025-01-17,42.17496,42.75052416,42.11541888,42.51235968,20061220.0,857835007.46,,-0.1399,,0.3145,qfq
600276,恒瑞医药,2025-01-20,2250.24090993,2357.84078712,2249.72110376,2314.17706884,55860298.0,2490393184.67,,3.9216,,0.8757,hfq
600276,恒瑞医药,2025-01-20,43.29,45.36,43.28,44.52,55860298.0,2490393184.67,,3.9216,,0.8757,none
600276,恒瑞医药,2025-01-20,42.95891808,45.01308672,42.94899456,44.17951104,55860298.0,2490393184.67,,3.9216,,0.8757,qfq
600276,恒瑞医药,2025-01-21,2331.33067245,2354.7219501,2315.73648735,2345.88524521,35398018.0,1593272359.92,,1.3702,,0.5549,hfq
600276,恒瑞医药,2025-01-21,44.85,45.3,44.55,45.13,35398018.0,1593272359.92,,1.3702,,0.5549,none
600276,恒瑞医药,2025-01-21,44.5069872,44.9535456,44.2092816,44.78484576,35398018.0,1593272359.92,,1.3702,,0.5549,qfq
600276,恒瑞医药,2025-01-22,2340.68718351,2351.60311308,2299.62249608,2309.49881331,21075095.0,939501099.3,,-1.5511,,0.3304,hfq
600276,恒瑞医药,2025-01-22,45.03,45.24,44.24,44.43,21075095.0,939501099.3,,-1.5511,,0.3304,none
600276,恒瑞医药,2025-01-22,44.68561056,44.89400448,43.90165248,44.09019936,21075095.0,939501099.3,,-1.5511,,0.3304,qfq
600276,恒瑞医药,2025-01-23,2315.73648735,2329.77125394,2275.19160609,2285.06792332,28608225.0,1264462646.05,,-1.0578,,0.4485,hfq
600276,恒瑞医药,2025-01-23,44.55,44.82,43.77,43.96,28608225.0,1264462646.05,,-1.0578,,0.4485,none
600276,恒瑞医药,2025-01-23,44.2092816,44.47721664,43.43524704,43.62379392,28608225.0,1264462646.05,,-1.0578,,0.4485,qfq
600276,恒瑞医药,2025-01-24,2280.38966779,2346.92485755,2277.79063694,2320.41474288,35046072.0,1569811205.49,,1.5469,,0.5494,hfq
600276,恒瑞医药,2025-01-24,43.87,45.15,43.82,44.64,35046072.0,1569811205.49,,1.5469,,0.5494,none
600276,恒瑞医药,2025-01-24,43.53448224,44.8046928,43.48486464,44.29859328,35046072.0,1569811205.49,,1.5469,,0.5494,qfq
600276,恒瑞医药,2025-01-27,2328.7316416,2348.48427606,2317.29590586,2320.93454905,19306771.0,864900092.53,,0.0224,,0.3027,hfq
600276,恒瑞医药,2025-01-27,44.8,45.18,44.58,44.65,19306771.0,864900092.53,,0.0224,,0.3027,none
600276,恒瑞医药,2025-01-27,44.4573696,44.83446336,44.23905216,44.3085168,19306771.0,864900092.53,,0.0224,,0.3027,qfq
600276,恒瑞医药,2025-02-05,2321.97416139,2328.7316416,2280.38966779,2287.66695417,27440678.0,1209865781.14,,-1.4334,,0.4302,hfq
600276,恒瑞医药,2025-02-05,44.67,44.8,43.87,44.01,27440678.0,1209865781.14,,-1.4334,,0.4302,none
600276,恒瑞医药,2025-02-05,44.32836384,44.4573696,43.53448224,43.67341152,27440678.0,1209865781.14,,-1.4334,,0.4302,qfq
600276,恒瑞医药,2025-02-06,2293.90462821,2315.73648735,2269.99354439,2305.86017012,25217720.0,1113529253.01,,0.7953,,0.3953,hfq
600276,恒瑞医药,2025-02-06,44.13,44.55,43.67,44.36,25217720.0,1113529253.01,,0.7953,,0.3953,none
600276,恒瑞医药,2025-02-06,43.79249376,44.2092816,43.33601184,44.02073472,25217720.0,1113529253.01,,0.7953,,0.3953,qfq
600276,恒瑞医药,2025-02-07,2305.86017012,2408.26198561,2287.147148,2354.20214393,50542235.0,2283393394.93,,2.0965,,0.7923,hfq
600276,恒瑞医药,2025-02-07,44.36,46.33,44.0,45.29,50542235.0,2283393394.93,,2.0965,,0.7923,none
600276,恒瑞医药,2025-02-07,44.02073472,45.97566816,43.663488,44.94362208,50542235.0,2283393394.93,,2.0965,,0.7923,qfq
600276,恒瑞医药,2025-02-10,2365.1180735,2365.1180735,2321.97416139,2332.89009096,37889246.0,1702769262.7,,-0.9053,,0.594,hfq
600276,恒瑞医药,2025-02-10,45.5,45.5,44.67,44.88,37889246.0,1702769262.7,,-0.9053,,0.594,none
600276,恒瑞医药,2025-02-10,45.152016,45.152016,44.32836384,44.53675776,37889246.0,1702769262.7,,-0.9053,,0.594,qfq
600276,恒瑞医药,2025-02-11,2339.127765,2344.3258267,2289.74617885,2297.02346523,31067830.0,1376208094.07,,-1.5374,,0.487,hfq
600276,恒瑞医药,2025-02-11,45.0,45.1,44.05,44.19,31067830.0,1376208094.07,,-1.5374,,0.487,none
600276,恒瑞医药,2025-02-11,44.65584,44.7550752,43.7131056,43.85203488,31067830.0,1376208094.07,,-1.5374,,0.487,qfq
600276,恒瑞医药,2025-02-12,2297.5432714,2315.73648735,2288.18676034,2310.01861948,25175738.0,1113067394.45,,0.5657,,0.3947,hfq
600276,恒瑞医药,2025-02-12,44.2,44.55,44.02,44.44,25175738.0,1113067394.45,,0.5657,,0.3947,none
600276,恒瑞医药,2025-02-12,43.8619584,44.2092816,43.68333504,44.10012288,25175738.0,1113067394.45,,0.5657,,0.3947,qfq
600276,恒瑞医药,2025-02-13,2302.7413331,2342.24660202,2290.26598502,2320.41474288,37862524.0,1692124021.54,,0.45,,0.5935,hfq
600276,恒瑞医药,2025-02-13,44.3,45.06,44.06,44.64,37862524.0,1692124021.54,,0.45,,0.5935,none
600276,恒瑞医药,2025-02-13,43.9611936,44.71538112,43.72302912,44.29859328,37862524.0,1692124021.54,,0.45,,0.5935,qfq
600276,恒瑞医药,2025-02-14,2319.37513054,2379.15284009,2316.25629352,2365.1180735,52217434.0,2363013539.28,,1.9265,,0.8186,hfq
600276,恒瑞医药,2025-02-14,44.62,45.77,44.56,45.5,52217434.0,2363013539.28,,1.9265,,0.8186,none
600276,恒瑞医药,2025-02-14,44.27874624,45.41995104,44.21920512,45.152016,52217434.0,2363013539.28,,1.9265,,0.8186,qfq
600276,恒瑞医药,2025-02-17,2380.7122586,2407.22237327,2336.52873415,2352.64272542,55765326.0,2543137861.2,,-0.5275,,0.8742,hfq
600276,恒瑞医药,2025-02-17,45.8,46.31,44.95,45.26,55765326.0,2543137861.2,,-0.5275,,0.8742,none
600276,恒瑞医药,2025-02-17,45.4497216,45.95582112,44.6062224,44.91385152,55765326.0,2543137861.2,,-0.5275,,0.8742,qfq
600276,恒瑞医药,2025-02-18,2355.24175627,2379.15284009,2321.45435522,2329.77125394,35021947.0,1582024378.86,,-0.9722,,0.549,hfq
600276,恒瑞医药,2025-02-18,45.31,45.77,44.66,44.82,35021947.0,1582024378.86,,-0.9722,,0.549,none
600276,恒瑞医药,2025-02-18,44.96346912,45.41995104,44.31844032,44.47721664,35021947.0,1582024378.86,,-0.9722,,0.549,qfq
600276,恒瑞医药,2025-02-19,2325.61280458,2348.48427606,2297.5432714,2324.05338607,36761103.0,1642055731.15,,-0.2454,,0.5763,hfq
600276,恒瑞医药,2025-02-19,44.74,45.18,44.2,44.71,36761103.0,1642055731.15,,-0.2454,,0.5763,none
600276,恒瑞医药,2025-02-19,44.39782848,44.83446336,43.8619584,44.36805792,36761103.0,1642055731.15,,-0.2454,,0.5763,qfq
600276,恒瑞医药,2025-02-20,2326.13261075,2442.04938666,2326.13261075,2417.0986905,85405751.0,3962875923.52,,4.0036,,1.3389,hfq
600276,恒瑞医药,2025-02-20,44.75,46.98,44.75,46.5,85405751.0,3962875923.52,,4.0036,,1.3389,none
600276,恒瑞医药,2025-02-20,44.407752,46.62069696,44.407752,46.144368,85405751.0,3962875923.52,,4.0036,,1.3389,qfq
600276,恒瑞医药,2025-02-21,2427.4948139,2520.02031216,2418.65810901,2509.62418876,97511816.0,4658378219.41,,3.828,,1.5286,hfq
600276,恒瑞医药,2025-02-21,46.7,48.48,46.53,48.28,97511816.0,4658378219.41,,3.828,,1.5286,none
600276,恒瑞医药,2025-02-21,46.3428384,48.10922496,46.17413856,47.91075456,97511816.0,4658378219.41,,3.828,,1.5286,qfq
600276,恒瑞医药,2025-02-24,2515.8618628,2528.85701705,2474.2773692,2499.74787153,53308063.0,2562457640.47,,-0.3935,,0.8357,hfq
600276,恒瑞医药,2025-02-24,48.4,48.65,47.6,48.09,53308063.0,2562457640.47,,-0.3935,,0.8357,none
600276,恒瑞医药,2025-02-24,48.0298368,48.2779248,47.2359552,47.72220768,53308063.0,2562457640.47,,-0.3935,,0.8357,qfq
600276,恒瑞医药,2025-02-25,2476.35659388,2508.06477025,2451.92570389,2462.32182729,35433199.0,1689640415.06,,-1.4972,,0.5555,hfq
600276,恒瑞医药,2025-02-25,47.64,48.25,47.17,47.37,35433199.0,1689640415.06,,-1.4972,,0.5555,none
600276,恒瑞医药,2025-02-25,47.27564928,47.880984,46.80924384,47.00771424,35433199.0,1689640415.06,,-1.4972,,0.5555,qfq
600276,恒瑞医药,2025-02-26,2474.2773692,2481.55465558,2440.48996815,2471.67833835,32811280.0,1551997434.97,,0.38,,0.5144,hfq
600276,恒瑞医药,2025-02-26,47.6,47.74,46.95,47.55,32811280.0,1551997434.97,,0.38,,0.5144,none
600276,恒瑞医药,2025-02-26,47.2359552,47.37488448,46.5909264,47.1863376,32811280.0,1551997434.97,,0.38,,0.5144,qfq
600276,恒瑞医药,2025-02-27,2463.8812458,2513.78263812,2452.96531623,2490.39136047,36908148.0,1768169580.83,,0.7571,,0.5786,hfq
600276,恒瑞医药,2025-02-27,47.4,48.36,47.19,47.91,36908148.0,1768169580.83,,0.7571,,0.5786,none
600276,恒瑞医药,2025-02-27,47.0374848,47.99014272,46.82909088,47.54358432,36908148.0,1768169580.83,,0.7571,,0.5786,qfq
600276,恒瑞医药,2025-02-28,2479.99523707,2500.2676777,2381.23206477,2389.02915732,49161519.0,2294571489.32,,-4.0701,,0.7707,hfq
600276,恒瑞医药,2025-02-28,47.71,48.1,45.81,45.96,49161519.0,2294571489.32,,-4.0701,,0.7707,none
600276,恒瑞医药,2025-02-28,47.34511392,47.7321312,45.45964512,45.60849792,49161519.0,2294571489.32,,-4.0701,,0.7707,qfq
600276,恒瑞医药,2025-03-03,2388.50935115,2433.21268177,2379.15284009,2386.94993264,31894554.0,1476382970.87,,-0.087,,0.5,hfq
600276,恒瑞医药,2025-03-03,45.95,46.81,45.77,45.92,31894554.0,1476382970.87,,-0.087,,0.5,none
600276,恒瑞医药,2025-03-03,45.5985744,46.45199712,45.41995104,45.56880384,31894554.0,1476382970.87,,-0.087,,0.5,qfq
600276,恒瑞医药,2025-03-04,2381.23206477,2395.78663753,2358.88039946,2383.83109562,24333671.0,1113598158.63,,-0.1307,,0.3815,hfq
600276,恒瑞医药,2025-03-04,45.81,46.09,45.38,45.86,24333671.0,1113598158.63,,-0.1307,,0.3815,none
600276,恒瑞医药,2025-03-04,45.45964512,45.73750368,45.03293376,45.50926272,24333671.0,1113598158.63,,-0.1307,,0.3815,qfq
600276,恒瑞医药,2025-03-05,2383.83109562,2397.34605604,2363.03884882,2390.06876966,25266965.0,1157331477.15,,0.2617,,0.3961,hfq
600276,恒瑞医药,2025-03-05,45.86,46.12,45.46,45.98,25266965.0,1157331477.15,,0.2617,,0.3961,none
600276,恒瑞医药,2025-03-05,45.50926272,45.76727424,45.11232192,45.62834496,25266965.0,1157331477.15,,0.2617,,0.3961,qfq
600276,恒瑞医药,2025-03-06,2406.7025671,2435.81171262,2393.70741285,2418.13830284,33138915.0,1539946175.54,,1.1744,,0.5195,hfq
600276,恒瑞医药,2025-03-06,46.3,46.86,46.05,46.52,33138915.0,1539946175.54,,1.1744,,0.5195,none
600276,恒瑞医药,2025-03-06,45.9458976,46.50161472,45.6978096,46.16421504,33138915.0,1539946175.54,,1.1744,,0.5195,qfq
600276,恒瑞医药,2025-03-07,2411.9006288,2411.9006288,2366.15768584,2374.47458456,33661440.0,1544840661.78,,-1.8057,,0.5277,hfq
600276,恒瑞医药,2025-03-07,46.4,46.4,45.52,45.68,33661440.0,1544840661.78,,-1.8057,,0.5277,none
600276,恒瑞医药,2025-03-07,46.0451328,46.0451328,45.17186304,45.33063936,33661440.0,1544840661.78,,-1.8057,,0.5277,qfq
600276,恒瑞医药,2025-03-10,2381.75187094,2399.42528072,2339.127765,2364.59826733,34360556.0,1561460746.5,,-0.4159,,0.5387,hfq
600276,恒瑞医药,2025-03-10,45.82,46.16,45.0,45.49,34360556.0,1561460746.5,,-0.4159,,0.5387,none
600276,恒瑞医药,2025-03-10,45.46956864,45.80696832,44.65584,45.14209248,34360556.0,1561460746.5,,-0.4159,,0.5387,qfq
600276,恒瑞医药,2025-03-11,2341.72679585,2364.59826733,2336.52873415,2356.80117478,29153512.0,1317152157.79,,-0.3297,,0.457,hfq
600276,恒瑞医药,2025-03-11,45.05,45.49,44.95,45.34,29153512.0,1317152157.79,,-0.3297,,0.457,none
600276,恒瑞医药,2025-03-11,44.7054576,45.14209248,44.6062224,44.99323968,29153512.0,1317152157.79,,-0.3297,,0.457,qfq
600276,恒瑞医药,2025-03-12,2358.88039946,2380.19245243,2336.52873415,2339.127765,33955147.0,1533371102.77,,-0.7499,,0.5323,hfq
600276,恒瑞医药,2025-03-12,45.38,45.79,44.95,45.0,33955147.0,1533371102.77,,-0.7499,,0.5323,none
600276,恒瑞医药,2025-03-12,45.03293376,45.43979808,44.6062224,44.65584,33955147.0,1533371102.77,,-0.7499,,0.5323,qfq
600276,恒瑞医药,2025-03-13,2341.72679585,2353.68233776,2327.17222309,2340.68718351,24334895.0,1095003466.93,,0.0667,,0.3815,hfq
600276,恒瑞医药,2025-03-13,45.05,45.28,44.77,45.03,24334895.0,1095003466.93,,0.0667,,0.3815,none
600276,恒瑞医药,2025-03-13,44.7054576,44.93369856,44.42759904,44.68561056,24334895.0,1095003466.93,,0.0667,,0.3815,qfq
600276,恒瑞医药,2025-03-14,2345.36543904,2436.33151879,2332.89009096,2419.17791518,57320676.0,2648874640.54,,3.3533,,0.8986,hfq
600276,恒瑞医药,2025-03-14,45.12,46.87,44.88,46.54,57320676.0,2648874640.54,,3.3533,,0.8986,none
600276,恒瑞医药,2025-03-14,44.77492224,46.51153824,44.53675776,46.18406208,57320676.0,2648874640.54,,3.3533,,0.8986,qfq
600276,恒瑞医药,2025-03-17,2459.72279644,2461.28221495,2410.86101646,2416.05907816,27743095.0,1295638303.48,,-0.1289,,0.4349,hfq
600276,恒瑞医药,2025-03-17,47.32,47.35,46.38,46.48,27743095.0,1295638303.48,,-0.1289,,0.4349,none
600276,恒瑞医药,2025-03-17,46.95809664,46.9878672,46.02528576,46.12452096,27743095.0,1295638303.48,,-0.1289,,0.4349,qfq
600276,恒瑞医药,2025-03-18,2436.85132496,2468.03969516,2412.94024114,2417.0986905,30830946.0,1443933601.28,,0.043,,0.4833,hfq
600276,恒瑞医药,2025-03-18,46.88,47.48,46.42,46.5,30830946.0,1443933601.28,,0.043,,0.4833,none
600276,恒瑞医药,2025-03-18,46.52146176,47.11687296,46.06497984,46.144368,30830946.0,1443933601.28,,0.043,,0.4833,qfq
600276,恒瑞医药,2025-03-19,2418.13830284,2501.30729004,2406.7025671,2458.16337793,48516179.0,2295409174.54,,1.6989,,0.7606,hfq
600276,恒瑞医药,2025-03-19,46.52,48.12,46.3,47.29,48516179.0,2295409174.54,,1.6989,,0.7606,none
600276,恒瑞医药,2025-03-19,46.16421504,47.75197824,45.9458976,46.92832608,48516179.0,2295409174.54,,1.6989,,0.7606,qfq
600276,恒瑞医药,2025-03-20,2453.4851224,2467.51988899,2416.05907816,2423.85617071,32518757.0,1521454257.04,,-1.3956,,0.5098,hfq
600276,恒瑞医药,2025-03-20,47.2,47.47,46.48,46.63,32518757.0,1521454257.04,,-1.3956,,0.5098,none
600276,恒瑞医药,2025-03-20,46.8390144,47.10694944,46.12452096,46.27337376,32518757.0,1521454257.04,,-1.3956,,0.5098,qfq
600276,恒瑞医药,2025-03-21,2411.9006288,2423.85617071,2330.29106011,2331.33067245,54153818.0,2458827778.08,,-3.8173,,0.8489,hfq
600276,恒瑞医药,2025-03-21,46.4,46.63,44.83,44.85,54153818.0,2458827778.08,,-3.8173,,0.8489,none
600276,恒瑞医药,2025-03-21,46.0451328,46.27337376,44.48714016,44.5069872,54153818.0,2458827778.08,,-3.8173,,0.8489,qfq
600276,恒瑞医药,2025-03-24,2331.85047862,2341.20698968,2297.5432714,2305.34036395,32707594.0,1454999354.39,,-1.1148,,0.5127,hfq
600276,恒瑞医药,2025-03-24,44.86,45.04,44.2,44.35,32707594.0,1454999354.39,,-1.1148,,0.5127,none
600276,恒瑞医药,2025-03-24,44.51691072,44.69553408,43.8619584,44.0108112,32707594.0,1454999354.39,,-1.1148,,0.5127,qfq
600276,恒瑞医药,2025-03-25,2311.57803799,2340.16737734,2299.10268991,2332.37028479,22910500.0,1026660591.91,,1.1725,,0.3592,hfq
600276,恒瑞医药,2025-03-25,44.47,45.02,44.23,44.87,22910500.0,1026660591.91,,1.1725,,0.3592,none
600276,恒瑞医药,2025-03-25,44.12989344,44.67568704,43.89172896,44.52683424,22910500.0,1026660591.91,,1.1725,,0.3592,qfq
600276,恒瑞医药,2025-03-26,2401.5045054,2439.97016198,2394.74702519,2403.06392391,61103593.0,2832596084.14,,3.031,,0.9579,hfq
600276,恒瑞医药,2025-03-26,46.2,46.94,46.07,46.23,61103593.0,2832596084.14,,3.031,,0.9579,none
600276,恒瑞医药,2025-03-26,45.8466624,46.58100288,45.71765664,45.87643296,61103593.0,2832596084.14,,3.031,,0.9579,qfq
600276,恒瑞医药,2025-03-27,2395.26683136,2516.90147514,2370.3161352,2515.34205663,86863207.0,4127696681.49,,4.6723,,1.3617,hfq
600276,恒瑞医药,2025-03-27,46.08,48.42,45.6,48.39,86863207.0,4127696681.49,,4.6723,,1.3617,none
600276,恒瑞医药,2025-03-27,45.72758016,48.04968384,45.2512512,48.01991328,86863207.0,4127696681.49,,4.6723,,1.3617,qfq
600276,恒瑞医药,2025-03-28,2515.34205663,2574.59996001,2515.34205663,2526.77779237,77299809.0,3782798004.31,,0.4546,,1.2118,hfq
600276,恒瑞医药,2025-03-28,48.39,49.53,48.39,48.61,77299809.0,3782798004.31,,0.4546,,1.2118,none
600276,恒瑞医药,2025-03-28,48.01991328,49.15119456,48.01991328,48.23823072,77299809.0,3782798004.31,,0.4546,,1.2118,qfq
600276,恒瑞医药,2025-03-31,2546.01062066,2603.18929936,2539.25314045,2557.4463564,78316591.0,3863528326.03,,1.2137,,1.2277,hfq
600276,恒瑞医药,2025-03-31,48.98,50.08,48.85,49.2,78316591.0,3863528326.03,,1.2137,,1.2277,none
600276,恒瑞医药,2025-03-31,48.60540096,49.69698816,48.4763952,48.8237184,78316591.0,3863528326.03,,1.2137,,1.2277,qfq
600276,恒瑞医药,2025-04-01,2557.4463564,2728.9823925,2542.37197747,2692.5959606,135906280.0,6963773597.38,,5.2846,,2.1305,hfq
600276,恒瑞医药,2025-04-01,49.2,52.5,48.91,51.8,135906280.0,6963773597.38,,5.2846,,2.1305,none
