Date,Open,High,Low,Close,Adj Close,Volume
2022-08-09,1911.53,1918.99,1905.0,1910.0,1910.0,1387461
2022-08-10,1909.98,1918.0,1864.58,1876.0,1876.0,2792662
2022-08-11,1886.0,1907.0,1878.01,1906.9,1906.9,2606149
2022-08-12,1906.9,1930.0,1900.0,1928.0,1928.0,2025983
2022-08-15,1920.46,1939.5,1915.55,1919.89,1919.89,1932314
2022-08-16,1923.94,1933.79,1916.0,1917.84,1917.84,1483584
2022-08-17,1930.0,1930.0,1895.0,1918.0,1918.0,1836063
2022-08-18,1908.0,1913.08,1881.07,1895.5,1895.5,2316777
2022-08-19,1898.0,1908.35,1888.0,1895.01,1895.01,1354417
2022-08-22,1885.01,1907.0,1881.38,1893.98,1893.98,1542667
2022-08-23,1898.6,1898.6,1867.0,1870.01,1870.01,2375636
2022-08-24,1869.99,1875.23,1851.0,1854.2,1854.2,1872761
2022-08-25,1859.0,1888.0,1854.2,1885.0,1885.0,2192534
2022-08-26,1900.0,1912.0,1886.0,1898.0,1898.0,2314195
2022-08-29,1883.0,1899.97,1874.0,1878.82,1878.82,1356962
2022-08-30,1882.35,1885.0,1854.2,1870.0,1870.0,1823539
2022-08-31,1860.1,1925.56,1860.01,1924.0,1924.0,4469151
2022-09-01,1912.15,1916.0,1880.89,1880.89,1880.89,2684508
2022-09-02,1889.94,1892.96,1866.17,1875.0,1875.0,1939132
2022-09-05,1862.64,1869.0,1820.0,1835.0,1835.0,3682187
2022-09-06,1835.36,1848.2,1825.0,1845.0,1845.0,2083004
2022-09-07,1835.03,1837.66,1811.01,1818.01,1818.01,2830616
2022-09-08,1820.0,1832.0,1815.0,1815.0,1815.0,1659057
2022-09-09,1825.0,1852.0,1816.0,1844.79,1844.79,2708986
2022-09-13,1880.0,1888.38,1858.23,1879.0,1879.0,2869309
2022-09-14,1864.01,1880.0,1863.0,1869.0,1869.0,1604157
2022-09-15,1870.0,1893.12,1869.96,1880.0,1880.0,2081021
2022-09-16,1871.8,1885.6,1855.11,1859.0,1859.0,2412127
2022-09-19,1855.0,1888.59,1852.88,1871.64,1871.64,1858351
2022-09-20,1869.98,1884.6,1858.55,1878.0,1878.0,1411630
2022-09-21,1876.67,1883.0,1848.0,1848.0,1848.0,2099454
2022-09-22,1840.0,1841.02,1816.85,1820.81,1820.81,2270429
2022-09-23,1820.81,1855.0,1820.81,1834.43,1834.43,2828769
2022-09-26,1820.0,1888.0,1819.98,1863.0,1863.0,3513492
2022-09-27,1868.86,1897.0,1851.11,1888.0,1888.0,2882019
2022-09-28,1880.5,1899.4,1874.01,1883.0,1883.0,2144597
2022-09-29,1897.98,1902.18,1871.13,1880.35,1880.35,2158966
2022-09-30,1898.62,1901.99,1866.0,1872.5,1872.5,2128908
2022-10-10,1890.0,1891.0,1780.2,1786.0,1786.0,4858413
2022-10-11,1789.0,1806.0,1760.0,1779.99,1779.99,3204719
2022-10-12,1773.66,1779.0,1708.0,1760.0,1760.0,4819500
2022-10-13,1720.46,1735.0,1697.0,1699.99,1699.99,6396927
2022-10-14,1710.0,1755.0,1701.94,1737.61,1737.61,4651970
2022-10-17,1726.0,1727.99,1697.8,1718.5,1718.5,3354951
2022-10-18,1725.0,1730.0,1701.0,1705.83,1705.83,2808277
2022-10-19,1701.98,1701.98,1648.0,1648.0,1648.0,6012093
2022-10-20,1621.0,1668.43,1611.0,1643.5,1643.5,4277807
2022-10-21,1640.0,1647.8,1610.0,1624.0,1624.0,3890740
2022-10-24,1570.0,1589.0,1488.01,1501.28,1501.28,13209804
2022-10-25,1479.42,1515.0,1472.0,1479.75,1479.75,8136156
2022-10-26,1488.8,1514.99,1460.0,1464.08,1464.08,8178083
2022-10-27,1480.0,1487.98,1383.85,1401.0,1401.0,10710590
2022-10-28,1390.77,1406.0,1358.71,1360.0,1360.0,9314275
2022-10-31,1350.0,1382.01,1333.0,1350.0,1350.0,7184665
2022-11-01,1359.0,1469.4,1359.0,1462.01,1462.01,11876648
2022-11-02,1460.0,1506.0,1436.0,1471.96,1471.96,7977715
2022-11-03,1443.57,1462.5,1428.1,1439.5,1439.5,4515970
2022-11-04,1437.96,1527.77,1437.96,1516.57,1516.57,8000795
2022-11-07,1494.05,1518.48,1486.59,1507.11,1507.11,4269835
2022-11-08,1508.0,1517.99,1468.96,1484.88,1484.88,3932491
2022-11-09,1483.95,1488.88,1450.0,1459.9,1459.9,3609016
2022-11-10,1444.0,1485.0,1435.15,1475.0,1475.0,3771967
2022-11-11,1528.0,1544.45,1494.98,1528.15,1528.15,7394715
2022-11-14,1543.5,1563.53,1528.0,1533.0,1533.0,5737015
2022-11-15,1532.0,1598.97,1521.0,1588.0,1588.0,5631760
2022-11-16,1581.0,1598.0,1568.0,1585.25,1585.25,2684776
2022-11-17,1590.5,1596.3,1552.88,1567.0,1567.0,3057988
2022-11-18,1576.0,1584.0,1556.0,1567.13,1567.13,2360871
2022-11-21,1541.35,1541.35,1498.53,1519.98,1519.98,3909600
2022-11-22,1517.44,1559.74,1516.11,1539.95,1539.95,2990062
2022-11-23,1528.0,1557.0,1521.04,1549.0,1549.0,2217746
2022-11-24,1559.0,1568.88,1513.98,1519.99,1519.99,2768738
2022-11-25,1520.51,1532.0,1510.0,1522.01,1522.01,1862104
2022-11-28,1484.78,1515.0,1451.0,1509.88,1509.88,4772321
2022-11-29,1569.56,1600.0,1551.0,1599.0,1599.0,7342013
2022-11-30,1587.12,1604.0,1585.0,1599.0,1599.0,3149730
2022-12-01,1660.0,1680.0,1630.79,1630.8,1630.8,5135768
2022-12-02,1635.0,1652.99,1621.2,1633.88,1633.88,2388390
2022-12-05,1668.0,1679.0,1649.0,1664.9,1664.9,3612746
2022-12-06,1655.0,1726.9,1652.0,1688.0,1688.0,4414748
2022-12-07,1677.81,1720.0,1670.03,1684.0,1684.0,3552626
2022-12-08,1682.0,1695.0,1665.0,1687.02,1687.02,1972956
2022-12-09,1692.0,1730.0,1682.0,1730.0,1730.0,3921526
2022-12-12,1715.86,1766.0,1715.0,1739.02,1739.02,3475517
2022-12-13,1737.0,1760.69,1730.0,1750.0,1750.0,2138546
2022-12-14,1743.0,1780.8,1743.0,1770.87,1770.87,2909840
2022-12-15,1805.0,1816.0,1780.0,1786.99,1786.99,3063444
2022-12-16,1773.25,1791.0,1743.0,1786.87,1786.87,3330266
2022-12-19,1798.8,1798.8,1760.17,1773.0,1773.0,2498710
2022-12-20,1765.33,1765.33,1682.45,1715.0,1715.0,4619840
2022-12-21,1724.0,1739.0,1717.65,1739.0,1739.0,2281614
2022-12-22,1756.7,1783.0,1745.0,1768.0,1768.0,2317534
2022-12-23,1752.4,1782.0,1745.0,1771.0,1771.0,1731921
2022-12-26,1771.0,1771.0,1735.02,1742.06,1742.06,2138380
2022-12-27,1738.0,1747.15,1725.5,1733.0,1733.0,1790505
2022-12-28,1745.88,1747.0,1708.01,1733.0,1733.0,2143790
2022-12-29,1717.0,1726.99,1701.05,1719.0,1719.0,2241780
2022-12-30,1736.0,1752.99,1727.0,1727.0,1727.0,2533312
2023-01-03,1731.2,1738.43,1706.01,1730.01,1730.01,2603380
2023-01-04,1730.0,1738.7,1716.0,1725.01,1725.01,2041575
2023-01-05,1737.0,1801.0,1733.0,1801.0,1801.0,4794285
2023-01-06,1806.12,1811.9,1787.0,1803.77,1803.77,2490375
2023-01-09,1835.0,1849.98,1807.82,1841.2,1841.2,3097723
2023-01-10,1839.06,1864.5,1830.5,1854.45,1854.45,2273173
2023-01-11,1856.0,1860.0,1836.84,1844.95,1844.95,2272031
2023-01-12,1848.0,1856.0,1833.0,1834.0,1834.0,1719317
2023-01-13,1844.18,1888.0,1840.0,1887.0,1887.0,3193965
2023-01-16,1886.0,1935.0,1881.0,1912.9,1912.9,3684826
2023-01-17,1913.16,1923.0,1895.0,1908.0,1908.0,2129923
2023-01-18,1914.0,1925.3,1890.0,1893.0,1893.0,2106293
2023-01-19,1892.5,1892.52,1866.0,1880.21,1880.21,2343889
2023-01-20,1889.19,1898.25,1858.0,1860.01,1860.01,2560875
2023-01-30,1909.0,1909.0,1880.0,1888.0,1888.0,3592255
2023-01-31,1896.5,1899.95,1833.07,1845.76,1845.76,3299068
2023-02-01,1854.98,1859.0,1811.4,1844.97,1844.97,3397389
2023-02-02,1848.38,1859.0,1826.0,1836.11,1836.11,2975886
2023-02-03,1820.0,1826.0,1795.68,1818.0,1818.0,3494490
2023-02-06,1780.0,1795.0,1760.0,1795.0,1795.0,4266095
2023-02-07,1808.08,1808.8,1787.73,1797.0,1797.0,2432171
2023-02-08,1800.01,1805.97,1775.0,1784.0,1784.0,1667577
2023-02-09,1778.0,1829.75,1775.01,1818.0,1818.0,2975366
2023-02-10,1810.1,1818.49,1801.05,1810.0,1810.0,1798451
2023-02-13,1810.0,1874.5,1810.0,1856.35,1856.35,3814670
2023-02-14,1856.46,1857.4,1835.0,1843.79,1843.79,1956576
2023-02-15,1843.78,1855.3,1835.81,1841.0,1841.0,1817691
2023-02-16,1841.34,1887.0,1828.0,1861.82,1861.82,3324595
2023-02-17,1850.16,1873.0,1820.05,1820.78,1820.78,2644283
2023-02-20,1821.0,1878.8,1817.2,1875.0,1875.0,2966869
2023-02-21,1874.0,1874.0,1851.0,1867.0,1867.0,1875052
2023-02-22,1855.01,1863.9,1831.8,1836.0,1836.0,2186916
2023-02-23,1840.0,1848.8,1805.25,1818.0,1818.0,2188097
2023-02-24,1810.11,1810.19,1782.18,1788.0,1788.0,2463461
2023-02-27,1778.5,1815.0,1775.02,1810.41,1810.41,2206489
2023-02-28,1819.0,1822.01,1783.3,1813.74,1813.74,2395181
2023-03-01,1813.0,1848.0,1803.23,1838.53,1838.53,2445810
2023-03-02,1829.0,1838.99,1821.1,1828.0,1828.0,1314419
2023-03-03,1839.77,1841.61,1802.48,1818.04,1818.04,1619806
2023-03-06,1818.18,1818.5,1796.77,1807.14,1807.14,2064586
2023-03-07,1805.98,1816.6,1788.0,1788.3,1788.3,2278539
2023-03-08,1780.02,1785.94,1761.12,1770.42,1770.42,2276370
2023-03-09,1768.0,1785.0,1740.0,1770.02,1770.02,2761150
2023-03-10,1751.57,1781.0,1750.0,1750.0,1750.0,2116082
2023-03-13,1751.0,1775.0,1749.0,1762.0,1762.0,2056043
2023-03-14,1763.78,1779.88,1738.5,1766.0,1766.0,2370492
2023-03-15,1778.37,1784.88,1750.12,1750.92,1750.92,1921253
2023-03-16,1740.0,1770.0,1739.01,1751.99,1751.99,1764624
2023-03-17,1770.0,1775.89,1736.0,1742.0,1742.0,2702291
2023-03-20,1751.0,1755.0,1728.0,1729.6,1729.6,2049093
2023-03-21,1735.0,1785.85,1723.97,1775.0,1775.0,3114182
2023-03-22,1780.0,1793.0,1765.55,1773.35,1773.35,1533026
2023-03-23,1766.0,1791.11,1765.01,1774.86,1774.86,1735566
2023-03-24,1769.08,1783.6,1766.0,1778.62,1778.62,1276996
2023-03-27,1778.6,1778.6,1756.0,1767.79,1767.79,1529555
2023-03-28,1770.0,1790.0,1765.02,1781.8,1781.8,1726135
2023-03-29,1799.0,1800.0,1785.07,1790.0,1790.0,1539299
2023-03-30,1793.0,1805.0,1779.0,1800.0,1800.0,1925701
2023-03-31,1825.0,1848.0,1819.0,1820.0,1820.0,2744633
2023-04-03,1825.0,1827.77,1800.08,1802.07,1802.07,2141743
2023-04-04,1812.0,1815.17,1787.0,1814.59,1814.59,2006626
2023-04-06,1805.0,1815.9,1788.22,1796.96,1796.96,1487422
2023-04-07,1795.0,1806.01,1788.34,1790.99,1790.99,1352468
2023-04-10,1790.88,1790.88,1744.0,1771.7,1771.7,2941822
2023-04-11,1793.0,1793.0,1744.0,1745.5,1745.5,2920919
2023-04-12,1747.26,1750.0,1692.82,1694.1,1694.1,5110492
2023-04-13,1690.0,1723.59,1684.01,1723.0,1723.0,2954268
2023-04-14,1726.0,1733.0,1704.8,1713.42,1713.42,2123162
2023-04-17,1740.0,1753.0,1728.0,1753.0,1753.0,3046723
2023-04-18,1753.0,1769.0,1746.02,1758.0,1758.0,1831389
2023-04-19,1762.0,1765.5,1750.0,1759.0,1759.0,1460056
2023-04-20,1760.11,1765.0,1729.0,1741.88,1741.88,1988537
2023-04-21,1746.0,1748.08,1721.28,1725.47,1725.47,1851787
2023-04-24,1721.0,1722.0,1701.0,1705.0,1705.0,2023091
2023-04-25,1706.0,1735.98,1702.0,1730.38,1730.38,2058251
2023-04-26,1744.0,1761.0,1720.0,1743.91,1743.91,2789160
2023-04-27,1748.0,1770.0,1730.0,1757.92,1757.92,2560504
2023-04-28,1763.01,1782.77,1753.97,1760.52,1760.52,2622464
2023-05-04,1769.0,1777.67,1736.0,1749.9,1749.9,2746642
2023-05-05,1766.0,1766.0,1736.39,1750.0,1750.0,2071421
2023-05-08,1768.32,1769.0,1717.17,1720.52,1720.52,3317126
2023-05-09,1715.0,1739.98,1707.07,1722.0,1722.0,2937796
2023-05-10,1715.19,1736.0,1715.0,1725.0,1725.0,2077260
2023-05-11,1731.0,1735.0,1715.0,1717.07,1717.07,1524612
2023-05-12,1715.0,1729.88,1705.01,1706.4,1706.4,1946045
2023-05-15,1702.0,1717.0,1691.2,1716.3,1716.3,2574018
2023-05-16,1713.99,1719.99,1697.0,1703.29,1703.29,2222377
2023-05-17,1708.0,1713.0,1699.01,1701.0,1701.0,1677691
2023-05-18,1704.99,1705.4,1690.0,1691.0,1691.0,1921928
2023-05-19,1671.0,1704.33,1655.55,1699.5,1699.5,2674116
2023-05-22,1690.01,1752.0,1690.0,1746.0,1746.0,4128432
2023-05-23,1753.99,1754.0,1724.55,1724.55,1724.55,1689421
2023-05-24,1732.33,1733.55,1710.11,1710.9,1710.9,1847927
2023-05-25,1705.99,1710.0,1690.0,1701.0,1701.0,2246560
2023-05-26,1702.0,1705.0,1675.01,1690.56,1690.56,1829110
2023-05-29,1697.0,1698.35,1678.0,1689.0,1689.0,1777141
2023-05-30,1689.0,1698.89,1658.56,1668.29,1668.29,2645340
2023-05-31,1661.01,1665.72,1626.67,1628.9,1628.9,3695697
2023-06-01,1618.0,1674.99,1618.0,1635.92,1635.92,2864525
2023-06-02,1645.0,1673.15,1636.11,1670.6,1670.6,2505802
2023-06-05,1666.16,1682.88,1663.0,1665.0,1665.0,1620050
2023-06-06,1670.0,1684.0,1651.55,1666.99,1666.99,1991392
2023-06-07,1672.99,1678.8,1650.0,1650.9,1650.9,1788964
2023-06-08,1655.83,1675.0,1650.01,1668.0,1668.0,1470272
2023-06-09,1671.99,1677.97,1666.0,1666.0,1666.0,1758041
2023-06-12,1666.02,1708.0,1661.52,1696.0,1696.0,2702944
2023-06-13,1693.88,1704.61,1685.0,1699.0,1699.0,1466254
2023-06-14,1719.0,1734.24,1706.21,1726.88,1726.88,3150580
2023-06-15,1730.34,1755.65,1723.0,1755.0,1755.0,2522257
2023-06-16,1757.0,1800.0,1750.1,1797.69,1797.69,3791789
2023-06-19,1790.0,1797.95,1738.0,1744.0,1744.0,3169992
2023-06-20,1740.0,1765.0,1735.0,1743.46,1743.46,2094674
2023-06-21,1740.0,1756.6,1735.0,1735.83,1735.83,1772061
2023-06-26,1720.11,1730.0,1695.0,1709.0,1709.0,2399268
2023-06-27,1709.99,1719.7,1700.09,1711.05,1711.05,1517446
2023-06-28,1713.18,1734.0,1711.0,1728.38,1728.38,1857356
2023-06-29,1731.0,1734.99,1713.01,1713.71,1713.71,1423116
2023-06-30,1700.0,1708.99,1686.48,1691.0,1691.0,2045869
2023-07-03,1699.0,1725.28,1692.0,1724.1,1724.1,1913909
2023-07-04,1724.2,1734.44,1718.08,1730.6,1730.6,1247238
2023-07-05,1730.0,1731.97,1700.0,1715.38,1715.38,1474539
2023-07-06,1709.16,1733.0,1700.0,1702.98,1702.98,1514062
2023-07-07,1701.0,1708.99,1690.0,1690.03,1690.03,1516742
2023-07-10,1705.0,1714.96,1700.0,1700.9,1700.9,1347741
2023-07-11,1710.0,1715.17,1702.1,1710.0,1710.0,1258270
2023-07-12,1713.04,1723.0,1711.33,1713.8,1713.8,1328467
2023-07-13,1721.99,1745.41,1719.01,1738.4,1738.4,2580654
2023-07-14,1756.0,1758.5,1741.2,1753.0,1753.0,1855030
2023-07-17,1751.0,1751.0,1726.6,1729.97,1729.97,1433648
2023-07-18,1733.58,1734.51,1721.0,1722.8,1722.8,1473765
2023-07-19,1715.01,1728.0,1713.8,1723.0,1723.0,1248322
2023-07-20,1727.99,1748.98,1722.0,1724.0,1724.0,1669265
2023-07-21,1731.88,1772.5,1726.0,1771.3,1771.3,3937740
2023-07-24,1750.52,1771.15,1750.52,1771.15,1771.15,1971337
2023-07-25,1800.0,1828.88,1799.99,1828.55,1828.55,4308646
2023-07-26,1828.55,1835.99,1815.08,1828.55,1828.55,1961145
2023-07-27,1836.0,1854.79,1828.7,1838.03,1838.03,2034043
2023-07-28,1832.0,1900.0,1828.01,1897.0,1897.0,3901792
2023-07-31,1908.0,1935.0,1874.0,1880.58,1880.58,4537861
2023-08-01,1878.01,1906.95,1877.89,1889.0,1889.0,1923062
2023-08-02,1883.4,1890.0,1866.8,1880.0,1880.0,1850872
2023-08-03,1870.0,1890.0,1850.5,1878.47,1878.47,2154347
2023-08-04,1887.82,1906.52,1882.0,1893.47,1893.47,2457364
2023-08-07,1880.95,1898.0,1871.03,1887.93,1887.93,2389245
2023-08-08,1880.03,1893.71,1864.08,1890.0,1890.0,1773618
2023-08-09,1890.0,1905.0,1882.96,1890.28,1890.28,1852346
2023-08-10,1882.0,1889.0,1862.3,1875.0,1875.0,1843619
2023-08-11,1885.0,1885.4,1833.88,1834.0,1834.0,2678649
2023-08-14,1810.0,1824.98,1796.0,1803.0,1803.0,2373119
2023-08-15,1809.0,1818.0,1801.01,1812.98,1812.98,1481799
2023-08-16,1807.58,1823.35,1806.0,1820.0,1820.0,1318431
2023-08-17,1806.08,1834.0,1801.55,1828.05,1828.05,1729037
2023-08-18,1831.99,1834.99,1802.59,1802.59,1802.59,1702334
2023-08-21,1793.0,1813.99,1790.07,1791.0,1791.0,1891181
2023-08-22,1800.99,1802.56,1771.02,1788.0,1788.0,2665036
2023-08-23,1797.0,1800.0,1770.08,1774.0,1774.0,1991222
2023-08-24,1779.62,1828.0,1775.0,1816.3,1816.3,2605509
2023-08-25,1808.79,1837.77,1806.01,1824.98,1824.98,1883086
2023-08-28,1898.58,1898.58,1831.88,1834.97,1834.97,4105213
2023-08-29,1828.0,1869.08,1828.0,1851.33,1851.33,2895028
2023-08-30,1867.9,1868.0,1843.66,1856.0,1856.0,1981181
2023-08-31,1860.0,1860.0,1841.01,1847.0,1847.0,1482022
2023-09-01,1852.83,1865.47,1846.03,1851.05,1851.05,1314519
2023-09-04,1862.6,1879.94,1853.53,1866.0,1866.0,2387100
2023-09-05,1868.0,1868.0,1856.8,1858.7,1858.7,1565874
2023-09-06,1858.0,1866.66,1849.01,1861.0,1861.0,1112143
2023-09-07,1852.6,1856.89,1831.19,1838.0,1838.0,1698157
2023-09-08,1834.94,1834.94,1814.95,1818.5,1818.5,1221178
2023-09-11,1808.0,1840.0,1808.0,1822.17,1822.17,1592600
2023-09-12,1826.6,1826.98,1816.02,1819.96,1819.96,1216801
2023-09-13,1829.92,1829.92,1800.05,1819.91,1819.91,1950143
2023-09-14,1822.53,1826.98,1806.0,1818.69,1818.69,1750459
2023-09-15,1819.0,1819.78,1781.3,1781.99,1781.99,2843146
2023-09-18,1776.31,1829.5,1773.0,1829.2,1829.2,3255892
2023-09-19,1822.2,1829.0,1808.0,1826.94,1826.94,1498950
2023-09-20,1822.0,1830.0,1818.05,1824.0,1824.0,1250178
2023-09-21,1818.01,1822.0,1798.39,1798.39,1798.39,1948919
2023-09-22,1805.63,1849.96,1792.41,1849.0,1849.0,3439046
2023-09-25,1847.5,1848.0,1826.59,1832.38,1832.38,1397913
2023-09-26,1828.0,1834.88,1813.1,1816.0,1816.0,1576196
2023-09-27,1815.0,1833.5,1802.8,1814.0,1814.0,2087994
2023-09-28,1824.98,1824.98,1797.8,1798.55,1798.55,2053784
2023-10-09,1796.94,1796.94,1764.9,1777.0,1777.0,2976268
2023-10-10,1782.89,1798.98,1768.0,1770.0,1770.0,2028392
2023-10-11,1784.65,1784.65,1768.0,1778.5,1778.5,2194486
2023-10-12,1797.9,1798.23,1777.2,1786.0,1786.0,1486507
2023-10-13,1770.88,1778.01,1738.19,1751.0,1751.0,2502788
2023-10-16,1750.98,1756.0,1722.45,1729.9,1729.9,2078965
2023-10-17,1739.0,1739.44,1716.0,1726.0,1726.0,1494523
2023-10-18,1718.8,1742.0,1717.18,1728.0,1728.0,2031750
2023-10-19,1700.0,1700.03,1626.03,1630.0,1630.0,7349237
2023-10-20,1630.0,1655.0,1616.25,1645.0,1645.0,4537601
2023-10-23,1629.97,1660.0,1621.6,1643.98,1643.98,2523423
2023-10-24,1648.0,1653.36,1621.21,1642.95,1642.95,2986146
2023-10-25,1670.11,1698.0,1667.02,1677.5,1677.5,3617898
2023-10-26,1667.0,1688.0,1662.01,1672.23,1672.23,2238635
2023-10-27,1664.0,1691.88,1660.6,1676.71,1676.71,3426239
2023-10-30,1669.0,1688.88,1669.0,1681.0,1681.0,2408642
2023-10-31,1680.0,1690.0,1667.85,1684.58,1684.58,1985877
2023-11-01,1850.0,1850.0,1773.79,1780.99,1780.99,9314308
2023-11-02,1795.0,1795.0,1776.06,1779.5,1779.5,2790764
2023-11-03,1780.0,1814.89,1774.0,1811.24,1811.24,3017600
2023-11-06,1820.0,1823.79,1801.12,1812.0,1812.0,2552392
2023-11-07,1805.0,1810.0,1784.08,1791.17,1791.17,1958159
2023-11-08,1784.05,1803.8,1782.87,1798.34,1798.34,1454567
2023-11-09,1790.11,1799.0,1783.0,1794.11,1794.11,1280048
2023-11-10,1780.55,1788.0,1773.1,1775.84,1775.84,1646557
2023-11-13,1772.28,1784.88,1756.98,1764.0,1764.0,1836995
2023-11-14,1764.0,1774.99,1760.01,1765.27,1765.27,1281675
2023-11-15,1779.0,1782.89,1767.0,1772.93,1772.93,1843486
2023-11-16,1774.0,1776.0,1760.05,1760.05,1760.05,1255757
2023-11-17,1752.0,1759.0,1737.9,1753.42,1753.42,2171363
2023-11-20,1755.0,1769.5,1736.66,1762.5,1762.5,1860804
2023-11-21,1783.42,1798.0,1770.1,1790.0,1790.0,3009845
2023-11-22,1783.3,1794.35,1780.54,1781.51,1781.51,1266457
2023-11-23,1778.3,1788.0,1771.0,1786.0,1786.0,1154964
2023-11-24,1789.0,1789.0,1775.0,1777.0,1777.0,1308540
2023-11-27,1773.3,1773.3,1755.0,1763.0,1763.0,1626074
2023-11-28,1761.0,1773.88,1758.0,1769.04,1769.04,1451976
2023-11-29,1768.0,1776.0,1758.0,1774.71,1774.71,1714933
2023-11-30,1776.72,1794.76,1771.08,1791.5,1791.5,2135342
2023-12-01,1789.31,1789.7,1748.0,1760.28,1760.28,3305131
2023-12-04,1760.28,1761.83,1745.28,1750.71,1750.71,1844047
2023-12-05,1748.78,1748.88,1708.02,1709.0,1709.0,2990301
2023-12-06,1702.63,1719.47,1701.13,1703.0,1703.0,2385129
2023-12-07,1704.0,1709.08,1687.3,1700.0,1700.0,2504150
2023-12-08,1700.0,1708.84,1692.22,1704.92,1704.92,2628801
2023-12-11,1690.0,1704.0,1657.0,1698.0,1698.0,3683098
2023-12-12,1687.6,1709.99,1684.0,1709.99,1709.99,2101066
2023-12-13,1705.22,1705.72,1657.08,1660.0,1660.0,3878870
2023-12-14,1665.96,1669.87,1635.02,1635.9,1635.9,4067215
2023-12-15,1648.23,1677.77,1644.01,1645.0,1645.0,3709251
2023-12-18,1640.0,1663.33,1635.0,1662.0,1662.0,1989734
2023-12-19,1665.0,1679.87,1645.09,1675.0,1675.0,2220676
2023-12-20,1658.0,1660.0,1643.0,1649.79,1649.79,2309203
2023-12-21,1640.01,1672.32,1640.01,1670.0,1670.0,2901168
2023-12-22,1669.7,1679.1,1658.01,1670.65,1670.65,2166684
2023-12-25,1671.0,1678.6,1668.0,1672.0,1672.0,1247106
2023-12-26,1672.5,1674.9,1657.5,1670.0,1670.0,1477126
2023-12-27,1668.0,1677.15,1661.0,1667.06,1667.06,1605550
2023-12-28,1670.99,1727.99,1667.06,1724.99,1724.99,3833806
2023-12-29,1720.0,1749.58,1720.0,1726.0,1726.0,2753868
2024-01-02,1715.0,1718.19,1678.1,1685.01,1685.01,3215644
2024-01-03,1681.11,1695.22,1676.33,1694.0,1694.0,2022929
2024-01-04,1693.0,1693.0,1662.93,1669.0,1669.0,2155107
2024-01-05,1661.33,1678.66,1652.11,1663.36,1663.36,2024286
2024-01-08,1661.0,1662.0,1640.01,1643.99,1643.99,2558620
2024-01-09,1641.01,1652.32,1635.07,1641.0,1641.0,2441204
2024-01-10,1641.1,1659.46,1638.0,1641.5,1641.5,1735067
2024-01-11,1640.1,1657.94,1638.06,1646.57,1646.57,1644055
2024-01-12,1639.97,1651.26,1639.4,1643.06,1643.06,1160324
2024-01-15,1635.0,1654.97,1634.45,1640.0,1640.0,1785403
2024-01-16,1638.5,1647.0,1624.94,1639.43,1639.43,2590314
2024-01-17,1630.0,1635.48,1577.0,1577.0,1577.0,5163276
2024-01-18,1574.0,1612.8,1555.55,1610.87,1610.87,6043981
2024-01-19,1608.87,1638.01,1600.88,1635.0,1635.0,4637843
2024-01-22,1629.0,1643.0,1618.88,1642.0,1642.0,4694589
2024-01-23,1632.01,1639.95,1609.0,1619.0,1619.0,3483490
2024-01-24,1629.0,1633.84,1603.56,1626.0,1626.0,3321635
2024-01-25,1626.82,1641.0,1622.0,1638.0,1638.0,3120580
2024-01-26,1630.36,1644.1,1623.0,1637.32,1637.32,2695475
2024-01-29,1640.3,1660.58,1640.29,1650.0,1650.0,3142068
2024-01-30,1649.98,1649.98,1610.0,1613.0,1613.0,3086633
2024-01-31,1613.0,1619.97,1598.13,1604.91,1604.91,2964912
2024-02-01,1605.5,1623.89,1601.0,1610.03,1610.03,2648515
2024-02-02,1615.0,1627.78,1581.0,1596.0,1596.0,3938202
2024-02-05,1596.0,1637.44,1595.25,1630.01,1630.01,5313036
2024-02-06,1630.01,1685.48,1626.1,1676.0,1676.0,5247204
2024-02-07,1681.03,1714.59,1661.61,1710.99,1710.99,5260107
2024-02-08,1720.01,1725.0,1685.0,1706.0,1706.0,4675654
2024-02-19,1737.87,1737.93,1688.0,1695.43,1695.43,3697744
2024-02-20,1697.36,1697.36,1656.56,1670.0,1670.0,3447007
2024-02-21,1666.02,1731.0,1662.0,1717.66,1717.66,4615407
2024-02-22,1707.5,1723.01,1700.53,1718.38,1718.38,2279361
2024-02-23,1711.11,1724.38,1700.02,1714.09,1714.09,2730589
2024-02-26,1708.0,1708.74,1685.02,1694.98,1694.98,2731832
2024-02-27,1683.0,1692.92,1678.0,1689.5,1689.5,2207985
2024-02-28,1688.92,1696.57,1674.01,1681.55,1681.55,3186731
2024-02-29,1681.55,1696.5,1679.2,1695.0,1695.0,2475833
2024-03-01,1690.0,1694.97,1676.68,1685.06,1685.06,2686796
2024-03-04,1679.0,1680.99,1670.05,1676.3,1676.3,2648477
2024-03-05,1670.81,1697.0,1666.68,1695.1,1695.1,3623837
2024-03-06,1691.0,1695.0,1678.02,1680.55,1680.55,2214248
2024-03-07,1680.0,1689.8,1678.0,1683.63,1683.63,2159912
2024-03-08,1680.56,1686.68,1670.05,1671.43,1671.43,2215623
2024-03-11,1675.0,1698.88,1673.18,1694.49,1694.49,2989509
2024-03-12,1693.94,1749.1,1690.5,1745.0,1745.0,5422654
2024-03-13,1739.97,1748.0,1720.1,1727.45,1727.45,2649954
2024-03-14,1719.0,1734.84,1711.5,1716.63,1716.63,1940479
2024-03-15,1712.5,1732.4,1712.0,1717.49,1717.49,1783358
